5376       TECH/ADMN/AGNCY/RENW FRGN REPR
5377       TECH/ADMN/AGNCY/JAR ACC/ORIG/RE
5378       TECH/ADMN/AGNCY/EVAL FACILITY
5379       TECH/ADMN/AGNCY/EVAL MANUL/DOC
5380       TECH/ADM/AGCY/EVAL ATO FACIL/EQ
5381       TECH ADM/DIR ACTION ACCOMP
5382       TECH/ADMN/AGNCY/EVAL PRSNL REC
5383       TECH/ADMN/AGNCY/EVAL CNTRCT FC
5384       TECH/ADMN/AGNCY/EVAL CURR INIT
5385       TECH/ADMN/AGNCY/EVAL CURR REVN
5387       TECH/ADMN/AGNC/AMND/REISU CERT
5390       TECH/ADMN/SURV/SPECL EMPH PROG
5391       TECH/ADMIN/INTERNAL EVAL PGM
5392       TECH/ADMN/CERTIFICATN SUPPORT
5394       TECH/ADMN/RECOVER CERTIFICATE
5399       TECH/ADMN/TECHNICAL ASSISTANCE
5400
5400.1      AIRCRAFT & EQUIPMENT
5400.2
5404       ACFT/FERRY PERMIT
5410       ACFT/ACFT CONDITION NOTICE
5411       ACFT/EQU/APRV RVSM INIT
5412       ACFT/REPLACE A/W CERT LIMITNS
5413       ACFT/EQU/APRV RVSM OTHR
5414       ACFT/ROUTINE FIELD APPROVAL
5416       ACFT/NONROUTINE FIELD APPROVAL
5418       ACFT/ MEL INITIAL APPROVAL
5419       ACFT/ MEL REVISION APPROVAL
5423       ACFT/CONFORMITY CHECKS
5424       ACFT/UNAPPROVED PARTS
5425       ACFT/ EVAL PROGRSV INSP ORIG
5426       ACFT/ EVAL PROGRSV INSP REVN
5428       ACFT/ EVAL IP LRG/TRBN ORIG
5429       ACFT/ EVAL IP LRG/TRBN REVSN
5430       ACFT/ PROCESS LEASE
5431       ACFT/APPRV SPECIAL NAV LONG
5432       ACFT/APPRV SPECIAL NAV SHORT
5433       ACFT/APPRV SPECIAL NAV N ATLNT
5434       ACFT/APPRV SPECIAL NAV OTHER
5435       ACFT/APPROVE CAT II/III
5446       EQUIP/FIELD APPROVAL
5450       EQUIP/EXPORT CLASS II/III
5451       EQUIP/EVAL ALTMTR SETG SOURCE
5454       ACFT/EQUIP/REVIEW REPAIR FORM
5456       REVIEW/INITIATE M OR D
5458       ACFT/EQUIP/SURVY/SPEC EMPH PGM
5460       TECH/ADMN/ACFT/CERTIFICATION
5470       ACFT/EQU/TECH ASSIST NO CERT
5499
5500.0      AIRMEN CERTIFICATION
5500.1
5501       MECHANIC TEST AUTHORIZATION
5508       CERT/AMN/REISSUE TMP CERT/AUTH
5510       CERT/AIRM/REPAIRMAN ADD RATING
5511       CERT/AIRM/AMND REISSUE
5512       CERT/AIRM/INSPECTION AUTHORZN
5514       CERT/AIRM/INSPECTN AUTHZN RENW
5516       CERT/AIRM/DAR APPOINT OR DENY
5518       CERT/AIRM/DAR ADD RATNG/RENEW
5520       CERT/AIRM/DAR REVIEW FILES
5522       CERT/AIRM/DME/DPRE APPOINT
5524       CERT/AIRM/DME/DPRE RENEWAL
5529       CERT/AIRM/RVW DME/DPRE FILE
5532       CERT/AIRM/AIRMAN REEXAM
5534       CERT/AIRM/SURVEY/SPCL EMPH PRG
5540       CERT/AIRM/CERT SUPPORT
5550       CERT/AIRM/TECH ASSIST NO CERT
5570       CERT/AIRM/RECOVER AIRMAN CERT
5599
5600.0      SURVEILLANCE
5600.1
5613       SURVL/INDEPTH FIELD
5619       SURVL/FACILITY INSP
5622       SURVL/UNAPPROVED PART
5625       SURVL/DE-ICE
5626       SURVL/MAN/PROCEDURS
5627       SURVL/RAMP CHECK
5628       SURVL/SPOT CHECK
5629       SURVL/EN ROUTE COCKPIT
5630       SURVL/EN ROUTE CABIN
5632       SURVL/SHOP/FACILITY
5633       SURVL/TNG PRG RECRDS
5634       SURVL/ACFT RECORDS
5635       SURVL/CONT ANAL SURV
5636       SURVL/RELIAB PROG
5637       SURVL/INSPECTIN PRGM
5638       SURVL/FUEL FACILITY
5639       SURVL/APRVD WT & BAL
5640       SURVL/CNTRCT MTC FAC
5641       SURVL/SUPPORT FACLTY
5642       SURVL/TEC MANUAL/DOC
5644       SURVL/LABOR/FINCL
5645       SURVL/FORGN NAV AID
5649       SURVL/AD COMPLY INSP
5651       SURVL/PROCESS
5687       SURVL/ALTMTR SET SRC
5689       SURVL/SAWRS FACILITY
5699
5700.0      INVESTIGATIONS
5700.1
5702       INVSTG/ACCIDENT ON SITE
5703       INVSTG/ACCIDENT OTHER
5711       INVSTG/INCIDENT ON SITE
5712       INVSTG/INCIDENT OTHER
5715       INVSTG/NEAR MIDAIR COLLISION
5720       INVSTG/OCCURRENCE
5731       INVSTG/ENFRC/LEGAL ACTION
5732       INVSTG/ENFRC/ADMIN ACTION
5733       INVSTG/ENFRC/NO ACTION
5734       INVSTG/ENFRCMNT/COUNSELING
5739       INVSTG/VOL DISCL/ADMIN ACTION
5740       INVSTG/COMPLAINTS
5746       INVSTG/LEGAL SUPRT/ASST COUNSL
5747       INVSTG/LEGAL SUPRT/HEARING
5755       INVSTG/DIRECTED SAFETY INVSTGN
5761       INVSTG/TECH SUPRT/ACCIDENT
5762       INVSTG/TECH SUPRT/INCIDENT
5763       INVSTG/TECH SUPRT/NMAC
5764       INVSTG/TECH SUPRT/OCCURRENCE
5765       INVSTG/TECH SUPRT/ENFORCEMENT
5766       INVSTG/TECH SUPRT/COMPLAINT
5771       INVSTG/TECH SUPRT/JAR COMPLIANC
5775       INVSTGTN/TECH SUPRT/SUPPS
5785       INVSTG/TECH ASST NO CERT
5799
5800.0      General Tech Functions
5800.1
5801       GENRL TECH/EXEMPTION
5820       GENRL TECH/CONGRESSIONAL
5822       GENRL TECH/GEN ACCOUNTING OFF
5823       GENRL TECH/OFF IINSP GENERAL
5830       GENRL TECH/ADMIN HOTLINE RSPNS
5835       GENRL TECH/EVENT
5845       GENRL TECH/ACFT MAINT SEMINAR
5850       GENRL TECH/PROCESS DEVIATIONS
5890       GENRL TECH/TECH ASSIST NO CERT
5891       GENERL TECH/TSA
5895       VIS DATA COLLECTION
5899
5900.0      AV EDUCATION & SAFETY PROMOTION
5900.1
5915       MANAGER MEETING PARTICIPATION
5923       ISSUE AVIATION SAFETY AWARD
5927       ISSUE AVIATION MAINT TECH AWARD
5931       AVIATION SAFETY MEETING
5932       FLIGHT INSTRUCTOR MEETING
5933       ASST/PARTICIPATE IN SAFETY MTG
5938       CONDUCT IA RENEWAL MEETING
5942       MAJOR EVENT/SAFETY/SUPPORT/GRP
5943       PROGRAM MATERIAL DEVELOPMENT
5951       AIRMAN COUNSELING
5952       FLIGHT ASSIST PROCESSING
5953       SAFETY ACTION ITEM
5981       AVIATION EDUC ACT/ MEETING
5999       AVIONICS RESERVED
M-01       EVALUATE AIRWORTHINESS MANUALS
